term,definition,disciplines,url
structural trap,"[Geology] A variety of sealed geologic structure capable of retaining hydrocarbons, such as a fault or a fold. Stratigraphic traps form where changes in rock type can retain hydrocarbons.",Geology,https://glossary.slb.com/en/terms/s/structural_trap
structure,"[Geology] A geological feature produced by deformation of the Earth's crust, such as a fold or a fault; a feature within a rock, such as a fracture or bedding surface; or, more generally, the spatial arrangement of rocks.",Geology,https://glossary.slb.com/en/terms/s/structure
structure map,"[Geology] A type of subsurface map whose contours represent the elevation of a particular formation, reservoir or geologic marker in space, such that folds, faults and other geologic structures are clearly displayed. Its appearance is similar to that of a topographic map, but a topographic map displays elevations of the Earth's surface and a structure map displays the elevation of a particular rock layer, generally beneath the surface.",Geology,https://glossary.slb.com/en/terms/s/structure_map
stylolite,"[Geology] Wave-like or tooth-like, serrated, interlocking surfaces most commonly seen in carbonate and quartz-rich rocks that contain concentrated insoluble residue such as clay minerals and iron oxides. Stylolites are thought to form by pressure solution, a dissolution process that reduces pore space under pressure during diagenesis.",Geology,https://glossary.slb.com/en/terms/s/stylolite
subduction,"[Geology] A plate tectonic process in which one lithospheric plate descends beneath another into the asthenosphere during a collision at a convergent plate margin. Because of the relatively higher density of oceanic lithosphere, it will typically descend beneath the lighter continental lithosphere during a collision. In a collision of plates of continental lithosphere, the density of the two plates is so similar that neither tends to be subducted and mountains form. As a subducted plate descends into the asthenosphere, Earthquakes can occur, especially in the Wadati-Benioff zone, but, if the plate descends deeply into the mantle, it will eventually be heated to the point of melting. Volcanoes can form above a descending plate.",Geology,https://glossary.slb.com/en/terms/s/subduction
subsalt,"[Geology] An exploration and production play type in which prospects exist below salt layers. Until relatively recently, many explorationists did not seek prospects below salt because seismic data had been of poor quality below salt (i.e., it was not possible to map traps accurately) or because they believed that reservoir-quality rock or hydrocarbons did not exist below salt layers. Advances in seismic processing and compelling drilling results from exploration wells encouraged companies to generate and drill prospects below salt layers, salt sheets and other previously disregarded potential traps. The offshore Gulf of Mexico contains numerous subsalt-producing fields, and similar areas are being explored internationally.",Geology,https://glossary.slb.com/en/terms/s/subsalt
subsidence,"[Geology] The relative sinking of the Earth's surface. Plate tectonic activity (particularly extension of the crust, which promotes thinning and sinking), sediment loading and removal of fluid from reservoirs are processes by which the crust can be depressed. Subsidence can produce areas in which sediments accumulate and, ultimately, form sedimentary basins.",Geology,https://glossary.slb.com/en/terms/s/subsidence
superposition,"1. (n.) [Geology] The stratigraphic principle that, in the case of undeformed, flat-lying strata, younger layers are deposited atop older ones, such that the top layer is youngest and underlying layers increase in age with depth. Nicolaus Steno articulated the law of superposition of strata in the 17th century. | 2. (n.) [Well Testing] A mathematical technique based on the property that solutions to linear partial equations can be added to provide yet another solution. This permits constructions of mathematical solutions to situations with complex boundary conditions, especially drawdown and buildup tests, and in settings where flow rates change with time.",Geology; Well Testing,https://glossary.slb.com/en/terms/s/superposition
swamp,[Geology] A wetland depositional environment in which water is present either permanently or intermittently and in which trees and large woody plants can grow but peat does not form. Swamps can contain considerable quantities of organic matter.,Geology,https://glossary.slb.com/en/terms/s/swamp
sweet,[Geology] Pertaining to crude oil or natural gas lacking appreciable amounts of sulfur or sulfur compounds. Antonyms: sour,Geology,https://glossary.slb.com/en/terms/s/sweet
syncline,"[Geology] Basin- or trough-shaped fold in rock in which rock layers are downwardly convex. The youngest rock layers form the core of the fold and outward from the core progressively older rocks occur. Synclines typically do not trap hydrocarbons because fluids tend to leak up the limbs of the fold. An anticline is the opposite type of fold, having upwardly-convex layers with old rocks in the core. Antonyms: anticline",Geology,https://glossary.slb.com/en/terms/s/syncline
synthetic fault,[Geology] A type of minor fault whose sense of displacement is similar to its associated major fault. Antithetic-synthetic fault sets are typical in areas of normal faulting.,Geology,https://glossary.slb.com/en/terms/s/synthetic_fault
